logAge,Mass,Umag,Bmag,Vmag,Rmag,Imag,B-V,V-I
7.8,6.208,-3.915,-3.962,-3.956,-3.979,-4.006,-0.006000000000000227,0.050000000000000266
7.8,6.208,-3.867,-3.956,-3.972,-4.006,-4.044,0.016000000000000014,0.07199999999999962
7.8,6.208,-3.813,-3.939,-3.981,-4.029,-4.08,0.041999999999999815,0.0990000000000002
7.8,6.209,-3.754,-3.911,-3.983,-4.048,-4.113,0.07200000000000006,0.13000000000000034
7.8,6.209,-3.689,-3.873,-3.978,-4.062,-4.144,0.10499999999999998,0.16599999999999993
7.8,6.209,-3.622,-3.825,-3.967,-4.073,-4.174,0.1419999999999999,0.2070000000000003
7.8,6.209,-3.551,-3.766,-3.952,-4.082,-4.203,0.18599999999999994,0.25100000000000033
7.8,6.209,-3.474,-3.697,-3.933,-4.089,-4.231,0.23599999999999977,0.29800000000000004
7.8,6.209,-3.394,-3.621,-3.909,-4.093,-4.256,0.2879999999999998,0.3470000000000004
7.8,6.209,-3.308,-3.54,-3.882,-4.094,-4.279,0.3420000000000001,0.3969999999999998
7.8,6.209,-3.215,-3.456,-3.85,-4.089,-4.297,0.39400000000000013,0.4469999999999996
7.8,6.209,-3.105,-3.363,-3.816,-4.085,-4.315,0.45299999999999985,0.49900000000000055
7.8,6.209,-2.986,-3.265,-3.778,-4.076,-4.33,0.5129999999999999,0.552
7.8,6.209,-2.848,-3.159,-3.736,-4.065,-4.342,0.5770000000000004,0.6059999999999994
7.8,6.209,-2.687,-3.044,-3.689,-4.05,-4.352,0.645,0.6630000000000003
7.8,6.21,-2.516,-2.926,-3.639,-4.032,-4.357,0.7129999999999996,0.7180000000000004
7.8,6.21,-2.328,-2.805,-3.584,-4.009,-4.357,0.7789999999999999,0.7730000000000001
7.8,6.21,-2.133,-2.686,-3.525,-3.981,-4.351,0.839,0.8260000000000001
7.8,6.21,-1.93,-2.564,-3.464,-3.949,-4.339,0.8999999999999999,0.8750000000000004
7.8,6.21,-1.724,-2.444,-3.4,-3.912,-4.322,0.956,0.9220000000000002
7.8,6.21,-1.525,-2.33,-3.336,-3.874,-4.301,1.0059999999999998,0.9650000000000003
7.8,6.21,-1.328,-2.22,-3.271,-3.831,-4.274,1.0509999999999997,1.0030000000000001
7.8,6.21,-1.136,-2.111,-3.203,-3.785,-4.243,1.0919999999999996,1.0400000000000005
7.8,6.21,-1.025,-2.019,-3.144,-3.738,-4.203,1.125,1.0590000000000002
7.8,6.21,-0.856,-1.891,-3.055,-3.666,-4.142,1.1640000000000001,1.0870000000000002
7.8,6.21,-0.653,-1.745,-2.95,-3.579,-4.07,1.205,1.12
7.8,6.21,-0.452,-1.607,-2.852,-3.5,-4.007,1.2449999999999999,1.1549999999999998
7.8,6.21,-0.28,-1.513,-2.786,-3.452,-3.975,1.2730000000000001,1.189
7.8,6.21,-0.164,-1.466,-2.774,-3.459,-3.999,1.308,1.225
7.8,6.211,-0.027,-1.437,-2.793,-3.506,-4.071,1.356,1.2779999999999996
7.8,6.211,0.054,-1.447,-2.838,-3.574,-4.159,1.391,1.3209999999999997
7.8,6.211,0.104,-1.466,-2.884,-3.637,-4.239,1.418,1.355
7.8,6.211,0.14,-1.489,-2.929,-3.699,-4.316,1.4399999999999997,1.387
7.8,6.211,0.17,-1.511,-2.972,-3.756,-4.388,1.461,1.416
7.8,6.211,0.177,-1.517,-2.982,-3.769,-4.405,1.4650000000000003,1.423
7.8,6.211,0.194,-1.54,-3.022,-3.82,-4.469,1.4819999999999998,1.4470000000000005
7.8,6.211,0.203,-1.551,-3.04,-3.845,-4.5,1.489,1.46
7.8,6.211,0.212,-1.561,-3.058,-3.868,-4.529,1.4969999999999999,1.471
7.8,6.211,0.234,-1.582,-3.096,-3.918,-4.594,1.514,1.4980000000000002
7.8,6.211,0.258,-1.607,-3.141,-3.98,-4.677,1.534,1.5359999999999996
7.8,6.212,0.284,-1.64,-3.198,-4.057,-4.779,1.558,1.581
7.8,6.212,0.302,-1.67,-3.247,-4.126,-4.877,1.577,1.63
7.8,6.213,0.315,-1.702,-3.299,-4.198,-4.978,1.597,1.6789999999999998
7.8,6.214,0.325,-1.731,-3.346,-4.265,-5.077,1.615,1.7309999999999999
7.8,6.214,0.326,-1.757,-3.385,-4.324,-5.171,1.628,1.7860000000000005
7.8,6.216,0.329,-1.782,-3.423,-4.382,-5.263,1.641,1.8399999999999999
7.8,6.216,0.329,-1.785,-3.428,-4.389,-5.274,1.643,1.846
7.8,6.221,0.322,-1.781,-3.419,-4.371,-5.24,1.6380000000000001,1.8210000000000002
7.8,6.227,0.31,-1.773,-3.401,-4.336,-5.177,1.628,1.7759999999999998
7.8,6.231,0.302,-1.765,-3.384,-4.307,-5.125,1.619,1.741
7.8,6.232,0.301,-1.763,-3.381,-4.302,-5.116,1.6179999999999999,1.7349999999999999
7.8,6.236,0.291,-1.752,-3.36,-4.267,-5.058,1.6079999999999999,1.698
7.8,6.239,0.275,-1.734,-3.328,-4.22,-4.989,1.5939999999999999,1.661
7.8,6.243,0.26,-1.717,-3.296,-4.174,-4.921,1.5789999999999997,1.6250000000000004
7.8,6.248,0.236,-1.692,-3.251,-4.109,-4.827,1.559,1.576
7.8,6.253,0.209,-1.666,-3.203,-4.043,-4.739,1.537,1.536
7.8,6.26,0.179,-1.643,-3.158,-3.979,-4.653,1.515,1.4949999999999997
7.8,6.268,0.129,-1.621,-3.109,-3.909,-4.559,1.488,1.4500000000000002
7.8,6.288,-0.001,-1.645,-3.09,-3.858,-4.473,1.4449999999999998,1.383
7.8,6.295,-0.058,-1.667,-3.099,-3.856,-4.46,1.4320000000000002,1.3609999999999998
7.8,6.307,-0.263,-1.806,-3.211,-3.946,-4.527,1.4049999999999998,1.3160000000000003
7.8,6.313,-0.494,-1.965,-3.342,-4.055,-4.615,1.377,1.2730000000000001
7.8,6.316,-0.76,-2.141,-3.482,-4.17,-4.709,1.3410000000000002,1.2269999999999994
7.8,6.318,-1.021,-2.302,-3.604,-4.268,-4.784,1.302,1.1799999999999997
7.8,6.319,-1.242,-2.443,-3.7,-4.343,-4.84,1.2570000000000001,1.1399999999999997
7.8,6.32,-1.408,-2.555,-3.766,-4.391,-4.875,1.2109999999999999,1.109
7.8,6.321,-1.556,-2.652,-3.821,-4.429,-4.902,1.169,1.081
7.8,6.321,-1.731,-2.756,-3.877,-4.465,-4.923,1.121,1.0460000000000003
7.8,6.322,-1.949,-2.87,-3.938,-4.499,-4.94,1.068,1.0020000000000002
7.8,6.322,-2.17,-2.987,-3.998,-4.531,-4.952,1.0110000000000001,0.9539999999999997
7.8,6.323,-2.387,-3.108,-4.058,-4.56,-4.96,0.9499999999999997,0.9020000000000001
7.8,6.323,-2.597,-3.229,-4.114,-4.585,-4.964,0.8849999999999998,0.8500000000000005
7.8,6.325,-2.811,-3.358,-4.17,-4.608,-4.962,0.8119999999999998,0.7919999999999998
7.8,6.326,-3.005,-3.476,-4.22,-4.624,-4.954,0.7439999999999998,0.734
7.8,6.328,-3.209,-3.611,-4.272,-4.638,-4.941,0.661,0.6689999999999996
7.8,6.331,-3.375,-3.725,-4.316,-4.649,-4.927,0.5909999999999997,0.6109999999999998
7.8,6.333,-3.447,-3.777,-4.336,-4.653,-4.921,0.5590000000000002,0.585
7.8,6.341,-3.355,-3.716,-4.322,-4.661,-4.945,0.6059999999999999,0.6230000000000002
7.8,6.349,-3.243,-3.645,-4.305,-4.67,-4.973,0.6599999999999997,0.6680000000000001
7.8,6.377,-3.116,-3.582,-4.315,-4.713,-5.04,0.7330000000000005,0.7249999999999996
7.8,6.391,-2.963,-3.497,-4.296,-4.726,-5.074,0.7990000000000004,0.7779999999999996
7.8,6.399,-2.792,-3.402,-4.263,-4.723,-5.092,0.8609999999999998,0.8289999999999997
7.8,6.404,-2.605,-3.295,-4.219,-4.709,-5.099,0.9240000000000004,0.8799999999999999
7.8,6.408,-2.429,-3.201,-4.182,-4.699,-5.108,0.9810000000000003,0.9259999999999993
7.8,6.41,-2.472,-3.231,-4.203,-4.716,-5.122,0.9720000000000004,0.9189999999999996
7.8,6.411,-2.518,-3.255,-4.213,-4.719,-5.12,0.9580000000000002,0.907
7.8,6.412,-2.651,-3.327,-4.242,-4.727,-5.114,0.915,0.8719999999999999
7.8,6.415,-2.46,-3.221,-4.194,-4.708,-5.114,0.9729999999999999,0.9199999999999999
7.8,6.419,-2.232,-3.099,-4.137,-4.682,-5.111,1.0379999999999994,0.9740000000000002
7.8,6.421,-2.014,-2.987,-4.081,-4.654,-5.102,1.0940000000000003,1.021
7.8,6.424,-1.778,-2.863,-4.017,-4.618,-5.086,1.1540000000000004,1.069
7.8,6.426,-1.586,-2.742,-3.954,-4.578,-5.061,1.2120000000000002,1.1069999999999998
7.8,6.428,-1.41,-2.628,-3.891,-4.535,-5.032,1.263,1.141
7.8,6.43,-1.284,-2.549,-3.844,-4.501,-5.009,1.295,1.1650000000000005
7.8,6.43,-1.212,-2.511,-3.819,-4.483,-4.999,1.3079999999999998,1.1799999999999997
7.8,6.432,-1.089,-2.444,-3.775,-4.452,-4.978,1.331,1.2029999999999998
7.8,6.433,-0.992,-2.388,-3.735,-4.422,-4.957,1.347,1.222
7.8,6.434,-0.897,-2.333,-3.695,-4.391,-4.935,1.3619999999999997,1.2399999999999998
7.8,6.435,-0.796,-2.273,-3.651,-4.358,-4.911,1.3779999999999997,1.2599999999999998
7.8,6.437,-0.599,-2.15,-3.556,-4.283,-4.855,1.4060000000000001,1.2990000000000004
7.8,6.44,-0.463,-2.065,-3.492,-4.234,-4.82,1.427,1.3280000000000003
7.8,6.444,-0.262,-1.937,-3.393,-4.159,-4.769,1.4559999999999997,1.3760000000000003
7.8,6.46,-0.03,-1.822,-3.324,-4.129,-4.782,1.5019999999999998,1.4580000000000002
7.8,6.466,0.069,-1.811,-3.349,-4.183,-4.871,1.5380000000000003,1.5220000000000002
7.8,6.466,0.122,-1.821,-3.385,-4.242,-4.958,1.5639999999999998,1.5730000000000004
7.8,6.466,0.123,-1.821,-3.385,-4.243,-4.959,1.5639999999999998,1.5739999999999998
7.8,6.467,0.147,-1.838,-3.419,-4.292,-5.03,1.581,1.6110000000000002
7.8,6.468,0.133,-1.824,-3.393,-4.255,-4.977,1.5689999999999997,1.5840000000000005
7.8,6.469,0.161,-1.836,-3.423,-4.302,-5.05,1.587,1.6269999999999998
7.8,6.469,0.184,-1.852,-3.456,-4.353,-5.129,1.6039999999999999,1.6729999999999996
7.8,6.47,0.205,-1.87,-3.491,-4.408,-5.214,1.621,1.7230000000000003
7.8,6.47,0.217,-1.883,-3.517,-4.455,-5.298,1.634,1.7810000000000001
7.8,6.471,0.227,-1.899,-3.547,-4.505,-5.382,1.6480000000000001,1.8349999999999995
7.8,6.472,0.234,-1.904,-3.56,-4.541,-5.462,1.6560000000000001,1.9019999999999997
7.8,6.473,0.238,-1.905,-3.567,-4.572,-5.541,1.6620000000000001,1.9740000000000002
7.8,6.474,0.242,-1.905,-3.571,-4.6,-5.617,1.6660000000000001,2.046
7.8,6.476,0.244,-1.887,-3.551,-4.612,-5.687,1.6640000000000001,2.136
7.8,6.477,0.244,-1.872,-3.534,-4.623,-5.752,1.6619999999999997,2.218
7.8,6.477,0.244,-1.851,-3.511,-4.628,-5.809,1.6600000000000001,2.298
7.8,6.478,0.245,-1.814,-3.462,-4.62,-5.867,1.6480000000000001,2.405
7.8,6.479,0.245,-1.775,-3.413,-4.61,-5.924,1.638,2.5110000000000006
7.8,6.48,0.239,-1.724,-3.347,-4.596,-5.987,1.623,2.64
7.8,6.48,0.234,-1.718,-3.338,-4.598,-6.003,1.62,2.665
7.8,6.48,0.23,-1.712,-3.329,-4.599,-6.016,1.6170000000000002,2.687
7.8,6.481,0.227,-1.706,-3.321,-4.599,-6.029,1.6150000000000002,2.7079999999999997
7.8,6.481,0.224,-1.7,-3.314,-4.599,-6.038,1.614,2.724
7.8,6.481,0.217,-1.69,-3.3,-4.601,-6.062,1.6099999999999999,2.7620000000000005
7.8,6.481,0.206,-1.677,-3.28,-4.605,-6.099,1.6029999999999998,2.8190000000000004
7.8,6.481,0.203,-1.636,-3.227,-4.589,-6.129,1.591,2.9019999999999997
7.8,6.481,0.202,-1.575,-3.151,-4.559,-6.149,1.5759999999999998,2.998
7.8,6.482,0.204,-1.464,-3.012,-4.503,-6.181,1.548,3.169
7.8,6.482,0.204,-1.42,-2.957,-4.48,-6.194,1.537,3.237
7.8,6.482,0.204,-1.409,-2.943,-4.475,-6.195,1.534,3.2520000000000002
7.8,6.482,0.204,-1.405,-2.938,-4.473,-6.196,1.5330000000000001,3.2579999999999996
7.8,6.482,0.204,-1.387,-2.916,-4.463,-6.194,1.529,3.278
7.8,6.482,0.205,-1.363,-2.887,-4.449,-6.193,1.524,3.3059999999999996
7.8,6.482,0.208,-1.294,-2.804,-4.411,-6.188,1.5099999999999998,3.384
7.8,6.482,0.208,-1.281,-2.788,-4.404,-6.187,1.507,3.3990000000000005
8.0,0.482,13.157,11.889,10.497,9.363,8.024,1.3919999999999995,2.4730000000000008
8.0,0.496,13.023,11.755,10.368,9.248,7.93,1.3870000000000005,2.4380000000000006
8.0,0.5,12.983,11.714,10.329,9.214,7.901,1.3849999999999998,2.428000000000001
8.0,0.503,12.951,11.682,10.299,9.187,7.88,1.383000000000001,2.4189999999999996
8.0,0.508,12.894,11.624,10.244,9.139,7.841,1.3800000000000008,2.4029999999999996
8.0,0.539,12.481,11.196,9.831,8.775,7.556,1.3650000000000002,2.2749999999999995
8.0,0.55,12.334,11.038,9.674,8.636,7.451,1.3640000000000008,2.223
8.0,0.563,12.12,10.803,9.44,8.429,7.304,1.3630000000000013,2.1359999999999992
8.0,0.585,11.78,10.426,9.066,8.095,7.069,1.3599999999999994,1.9970000000000008
8.0,0.6,11.577,10.199,8.845,7.896,6.93,1.3539999999999992,1.915000000000001
8.0,0.612,11.389,9.987,8.643,7.715,6.809,1.3439999999999994,1.8340000000000005
8.0,0.625,11.209,9.786,8.457,7.549,6.696,1.3289999999999988,1.761000000000001
8.0,0.65,10.859,9.412,8.119,7.246,6.489,1.293000000000001,1.63
8.0,0.676,10.532,9.089,7.839,7.001,6.324,1.25,1.5150000000000006
8.0,0.7,10.254,8.841,7.627,6.814,6.189,1.2139999999999995,1.4379999999999997
8.0,0.75,9.531,8.293,7.18,6.444,5.918,1.1129999999999995,1.2619999999999996
8.0,0.774,9.182,8.032,6.963,6.261,5.762,1.069,1.2010000000000005
8.0,0.8,8.805,7.757,6.733,6.069,5.596,1.024,1.1369999999999996
8.0,0.816,8.588,7.595,6.598,5.956,5.497,0.9969999999999999,1.101
8.0,0.848,8.164,7.287,6.341,5.741,5.306,0.9459999999999997,1.0350000000000001
8.0,0.85,8.138,7.269,6.326,5.728,5.295,0.9430000000000005,1.0309999999999997
8.0,0.899,7.533,6.833,5.958,5.417,5.015,0.875,0.9430000000000005
8.0,0.95,6.995,6.442,5.627,5.131,4.755,0.8150000000000004,0.8719999999999999
8.0,1.0,6.481,6.065,5.307,4.853,4.5,0.758,0.8070000000000004
8.0,1.05,6.012,5.722,5.018,4.601,4.268,0.7040000000000006,0.75
8.0,1.099,5.59,5.396,4.743,4.358,4.045,0.6529999999999996,0.6980000000000004
8.0,1.126,5.381,5.229,4.603,4.234,3.931,0.6260000000000003,0.6719999999999997
8.0,1.149,5.234,5.109,4.501,4.14,3.844,0.6079999999999997,0.6570000000000005
8.0,1.163,5.154,5.041,4.441,4.086,3.793,0.6000000000000005,0.6479999999999997
8.0,1.2,4.911,4.837,4.269,3.93,3.648,0.5679999999999996,0.621
8.0,1.222,4.768,4.712,4.162,3.833,3.558,0.5499999999999998,0.6040000000000001
8.0,1.232,4.659,4.621,4.087,3.768,3.499,0.5340000000000007,0.5879999999999996
8.0,1.234,4.636,4.602,4.073,3.755,3.488,0.5289999999999999,0.5850000000000004
8.0,1.25,4.559,4.535,4.018,3.706,3.443,0.5170000000000003,0.5749999999999997
8.0,1.3,4.276,4.282,3.803,3.512,3.263,0.4790000000000001,0.54
8.0,1.35,4.024,4.043,3.599,3.326,3.093,0.44399999999999995,0.5060000000000002
8.0,1.4,3.793,3.82,3.409,3.154,2.936,0.41100000000000003,0.47299999999999986
8.0,1.45,3.582,3.609,3.229,2.992,2.789,0.3799999999999999,0.43999999999999995
8.0,1.5,3.385,3.409,3.059,2.841,2.655,0.34999999999999964,0.40400000000000036
8.0,1.55,3.195,3.212,2.895,2.699,2.532,0.31700000000000017,0.363
8.0,1.6,3.016,3.022,2.738,2.567,2.421,0.2839999999999998,0.31700000000000017
8.0,1.649,2.848,2.84,2.589,2.442,2.319,0.2509999999999999,0.27
8.0,1.673,2.773,2.76,2.523,2.387,2.274,0.23699999999999966,0.2490000000000001
8.0,1.674,2.768,2.755,2.519,2.384,2.271,0.23599999999999977,0.24800000000000022
8.0,1.699,2.691,2.67,2.449,2.326,2.224,0.22100000000000009,0.22499999999999964
8.0,1.724,2.616,2.589,2.383,2.271,2.179,0.20599999999999996,0.20400000000000018
8.0,1.749,2.543,2.51,2.32,2.219,2.136,0.18999999999999995,0.18399999999999972
8.0,1.774,2.47,2.432,2.257,2.166,2.092,0.17499999999999982,0.16500000000000004
8.0,1.799,2.4,2.358,2.198,2.117,2.051,0.16000000000000014,0.1469999999999998
8.0,1.824,2.332,2.287,2.141,2.069,2.012,0.1459999999999999,0.129
8.0,1.849,2.265,2.218,2.086,2.023,1.973,0.13200000000000012,0.11299999999999977
8.0,1.874,2.199,2.15,2.032,1.977,1.934,0.11799999999999988,0.09800000000000009
8.0,1.899,2.133,2.088,1.981,1.934,1.897,0.10699999999999998,0.08400000000000007
8.0,1.924,2.069,2.026,1.931,1.891,1.859,0.09499999999999975,0.07200000000000006
8.0,1.947,2.011,1.973,1.887,1.853,1.827,0.08600000000000008,0.06000000000000005
8.0,1.955,1.992,1.957,1.874,1.841,1.816,0.08299999999999996,0.05800000000000005
8.0,1.994,1.897,1.871,1.803,1.778,1.761,0.06800000000000006,0.04200000000000004
8.0,2.039,1.788,1.775,1.723,1.707,1.697,0.051999999999999824,0.026000000000000023
8.0,2.085,1.683,1.686,1.648,1.639,1.636,0.038000000000000034,0.01200000000000001
8.0,2.13,1.583,1.602,1.576,1.573,1.576,0.026000000000000023,0.0
8.0,2.137,1.57,1.59,1.567,1.564,1.568,0.02300000000000013,-0.001000000000000112
8.0,2.176,1.486,1.521,1.507,1.509,1.517,0.014000000000000012,-0.010000000000000009
8.0,2.222,1.393,1.444,1.441,1.447,1.46,0.0029999999999998916,-0.018999999999999906
8.0,2.268,1.303,1.369,1.376,1.387,1.404,-0.006999999999999895,-0.028000000000000025
8.0,2.36,1.13,1.23,1.253,1.271,1.295,-0.02299999999999991,-0.04200000000000004
8.0,2.513,0.858,1.012,1.059,1.084,1.118,-0.04699999999999993,-0.05900000000000016
8.0,2.543,0.808,0.972,1.022,1.049,1.084,-0.050000000000000044,-0.062000000000000055
8.0,2.727,0.508,0.734,0.803,0.836,0.88,-0.06900000000000006,-0.07699999999999996
8.0,2.885,0.266,0.541,0.623,0.661,0.711,-0.08199999999999996,-0.08799999999999997
8.0,2.911,0.227,0.511,0.595,0.633,0.684,-0.08399999999999996,-0.08900000000000008
8.0,2.994,0.105,0.413,0.502,0.542,0.596,-0.08900000000000002,-0.09399999999999997
8.0,3.094,-0.038,0.297,0.393,0.434,0.491,-0.09600000000000003,-0.09799999999999998
8.0,3.255,-0.261,0.116,0.219,0.264,0.325,-0.103,-0.10600000000000001
8.0,3.277,-0.29,0.092,0.197,0.242,0.303,-0.10500000000000001,-0.10599999999999998
8.0,3.379,-0.425,-0.02,0.09,0.136,0.2,-0.11,-0.11000000000000001
8.0,3.46,-0.531,-0.108,0.005,0.052,0.118,-0.113,-0.11299999999999999
8.0,3.563,-0.661,-0.218,-0.101,-0.052,0.016,-0.11699999999999999,-0.117
8.0,3.643,-0.762,-0.305,-0.185,-0.135,-0.065,-0.12,-0.12
8.0,3.738,-0.877,-0.405,-0.281,-0.23,-0.158,-0.124,-0.12300000000000003
8.0,3.828,-0.989,-0.504,-0.377,-0.325,-0.252,-0.127,-0.125
8.0,3.878,-1.05,-0.558,-0.429,-0.376,-0.303,-0.12900000000000006,-0.126
8.0,4.004,-1.207,-0.698,-0.566,-0.512,-0.436,-0.132,-0.12999999999999995
8.0,4.014,-1.218,-0.709,-0.576,-0.522,-0.446,-0.133,-0.12999999999999995
8.0,4.117,-1.349,-0.829,-0.693,-0.638,-0.561,-0.136,-0.1319999999999999
8.0,4.195,-1.447,-0.919,-0.782,-0.726,-0.648,-0.137,-0.134
8.0,4.272,-1.546,-1.012,-0.872,-0.816,-0.738,-0.14,-0.134
8.0,4.347,-1.647,-1.107,-0.967,-0.91,-0.832,-0.14,-0.135
8.0,4.377,-1.687,-1.146,-1.005,-0.949,-0.87,-0.14100000000000001,-0.1349999999999999
8.0,4.409,-1.73,-1.187,-1.046,-0.989,-0.911,-0.14100000000000001,-0.135
8.0,4.481,-1.828,-1.282,-1.14,-1.084,-1.005,-0.14200000000000013,-0.135
8.0,4.561,-1.94,-1.394,-1.251,-1.195,-1.117,-0.14300000000000002,-0.1339999999999999
8.0,4.583,-1.97,-1.424,-1.281,-1.225,-1.147,-0.14300000000000002,-0.1339999999999999
8.0,4.654,-2.078,-1.534,-1.392,-1.337,-1.26,-0.14200000000000013,-0.1319999999999999
8.0,4.725,-2.188,-1.649,-1.508,-1.453,-1.377,-0.14100000000000001,-0.131
8.0,4.745,-2.22,-1.683,-1.542,-1.488,-1.412,-0.14100000000000001,-0.13000000000000012
8.0,4.812,-2.327,-1.797,-1.658,-1.605,-1.531,-0.139,-0.127
8.0,4.877,-2.443,-1.927,-1.789,-1.739,-1.667,-0.13800000000000012,-0.12199999999999989
8.0,4.929,-2.541,-2.038,-1.903,-1.855,-1.785,-0.1349999999999998,-0.1180000000000001
8.0,4.933,-2.548,-2.045,-1.911,-1.862,-1.793,-0.1339999999999999,-0.1180000000000001
8.0,4.985,-2.649,-2.162,-2.031,-1.984,-1.918,-0.13099999999999978,-0.11300000000000021
8.0,5.029,-2.743,-2.272,-2.144,-2.1,-2.037,-0.12799999999999967,-0.1070000000000002
8.0,5.071,-2.835,-2.373,-2.247,-2.205,-2.144,-0.12600000000000033,-0.10299999999999976
8.0,5.087,-2.87,-2.395,-2.266,-2.223,-2.16,-0.129,-0.10599999999999987
8.0,5.098,-2.889,-2.389,-2.255,-2.209,-2.142,-0.1339999999999999,-0.11299999999999999
8.0,5.101,-2.896,-2.371,-2.232,-2.182,-2.112,-0.1389999999999998,-0.1200000000000001
8.0,5.103,-2.904,-2.356,-2.212,-2.159,-2.085,-0.14399999999999968,-0.12700000000000022
8.0,5.104,-2.917,-2.347,-2.197,-2.142,-2.064,-0.1499999999999999,-0.133
8.0,5.104,-2.934,-2.345,-2.191,-2.133,-2.052,-0.15400000000000036,-0.1389999999999998
8.0,5.105,-2.94,-2.342,-2.187,-2.128,-2.045,-0.15500000000000025,-0.1419999999999999
8.0,5.105,-2.898,-2.316,-2.165,-2.108,-2.028,-0.1509999999999998,-0.137
8.0,5.105,-2.876,-2.312,-2.165,-2.11,-2.033,-0.1469999999999998,-0.13200000000000012
8.0,5.105,-2.88,-2.343,-2.2,-2.149,-2.076,-0.1429999999999998,-0.12400000000000011
8.0,5.105,-2.917,-2.404,-2.267,-2.219,-2.151,-0.137,-0.1160000000000001
8.0,5.106,-2.976,-2.487,-2.356,-2.311,-2.247,-0.13100000000000023,-0.10899999999999999
8.0,5.106,-3.037,-2.575,-2.449,-2.408,-2.348,-0.12600000000000033,-0.10099999999999998
8.0,5.106,-3.091,-2.657,-2.536,-2.498,-2.443,-0.121,-0.09299999999999997
8.0,5.106,-3.135,-2.73,-2.615,-2.581,-2.529,-0.11499999999999977,-0.0860000000000003
8.0,5.106,-3.169,-2.797,-2.687,-2.655,-2.609,-0.11000000000000032,-0.07799999999999985
8.0,5.107,-3.196,-2.857,-2.753,-2.724,-2.682,-0.10400000000000009,-0.07100000000000017
8.0,5.107,-3.216,-2.912,-2.814,-2.788,-2.751,-0.09799999999999986,-0.06300000000000017
8.0,5.107,-3.231,-2.964,-2.871,-2.848,-2.815,-0.09299999999999997,-0.05600000000000005
8.0,5.107,-3.241,-3.01,-2.924,-2.904,-2.877,-0.08599999999999985,-0.04700000000000015
8.0,5.108,-3.245,-3.052,-2.973,-2.957,-2.935,-0.07900000000000018,-0.03799999999999981
8.0,5.108,-3.245,-3.089,-3.019,-3.007,-2.991,-0.06999999999999984,-0.028000000000000025
8.0,5.108,-3.24,-3.123,-3.062,-3.053,-3.044,-0.06100000000000039,-0.017999999999999794
8.0,5.108,-3.23,-3.152,-3.101,-3.098,-3.095,-0.051000000000000156,-0.005999999999999783
8.0,5.108,-3.213,-3.175,-3.136,-3.139,-3.144,-0.0389999999999997,0.008000000000000007
8.0,5.108,-3.19,-3.191,-3.167,-3.178,-3.19,-0.02400000000000002,0.02300000000000013
8.0,5.109,-3.157,-3.199,-3.193,-3.212,-3.234,-0.005999999999999783,0.040999999999999925
8.0,5.109,-3.112,-3.196,-3.211,-3.242,-3.274,0.01499999999999968,0.06300000000000017
8.0,5.109,-3.059,-3.179,-3.221,-3.266,-3.312,0.04200000000000026,0.09099999999999975
8.0,5.109,-3.002,-3.153,-3.224,-3.286,-3.346,0.07100000000000017,0.12199999999999989
8.0,5.109,-2.94,-3.118,-3.221,-3.301,-3.378,0.1030000000000002,0.15700000000000003
8.0,5.109,-2.875,-3.07,-3.209,-3.312,-3.407,0.13900000000000023,0.19799999999999995
8.0,5.109,-2.807,-3.01,-3.194,-3.32,-3.436,0.18400000000000016,0.242
8.0,5.109,-2.736,-2.94,-3.174,-3.327,-3.464,0.23399999999999999,0.29000000000000004
8.0,5.11,-2.66,-2.864,-3.148,-3.328,-3.487,0.28400000000000025,0.33899999999999997
8.0,5.11,-2.579,-2.786,-3.12,-3.327,-3.508,0.3340000000000001,0.3879999999999999
8.0,5.11,-2.489,-2.702,-3.086,-3.321,-3.524,0.3839999999999999,0.43800000000000017
8.0,5.11,-2.388,-2.613,-3.05,-3.313,-3.539,0.43699999999999983,0.4890000000000003
8.0,5.11,-2.269,-2.514,-3.011,-3.303,-3.552,0.49700000000000033,0.5409999999999999
8.0,5.11,-2.138,-2.411,-2.968,-3.29,-3.562,0.5569999999999999,0.5939999999999999
8.0,5.11,-1.99,-2.3,-2.921,-3.272,-3.568,0.621,0.6470000000000002
8.0,5.11,-1.83,-2.186,-2.869,-3.251,-3.571,0.6830000000000003,0.702
8.0,5.11,-1.658,-2.069,-2.813,-3.226,-3.568,0.7440000000000002,0.7549999999999999
8.0,5.11,-1.476,-1.955,-2.754,-3.196,-3.559,0.7989999999999999,0.8050000000000002
8.0,5.11,-1.285,-1.837,-2.692,-3.161,-3.544,0.8550000000000002,0.8519999999999999
8.0,5.11,-1.08,-1.714,-2.624,-3.12,-3.522,0.9100000000000001,0.8979999999999997
8.0,5.11,-0.866,-1.587,-2.548,-3.071,-3.491,0.9610000000000001,0.9430000000000001
8.0,5.111,-0.625,-1.442,-2.452,-3.0,-3.438,1.01,0.9860000000000002
8.0,5.111,-0.384,-1.293,-2.347,-2.919,-3.374,1.054,1.0270000000000001
8.0,5.111,-0.181,-1.148,-2.246,-2.838,-3.307,1.098,1.061
8.0,5.111,0.027,-1.012,-2.154,-2.77,-3.254,1.142,1.1
8.0,5.111,0.168,-0.923,-2.097,-2.729,-3.225,1.174,1.1280000000000001
8.0,5.111,0.218,-0.899,-2.089,-2.728,-3.23,1.19,1.141
8.0,5.111,0.392,-0.855,-2.094,-2.765,-3.291,1.2389999999999999,1.197
